55364
4167
2813
1667
1198
1355
4375
2864
1407
1249
1771
2343
1250
1458
1250
1250
1354
1250
2813
3229
1250
1250
1250
1197
1197
1250
1354
3541
1406
3490
1354
1510
1406
1510
1406
1354
4584
3542
1198
1406
1406
6719
3437
4375
1406
1302
1302
1302
1250
1250
1302
1614
1823
1458
3541
3333
1250
1614
2760
1458
1250
2396
1198
1510
1198
1458
2708
3959
1250
1406
1302
1719
4635
1719
1250
1250
1250
1250
1302
1302
1250
2031
1354
1407
1250
1250
1302
1250
1250
43750
4584
3542
1614
1407
1406
3958
2500
1771
1563
2188
1927
1354
1354
1406
1406
1354
1355
1458
4427
2812
1510
1407
1354
1354
2708
1511
1303
1354
1302
1250
1354
1302
1302
1250
4844
3646
3541
4219
4271
3385
3697
1250
1354
1407
1250
1979
2812
3125
1979
2761
2865
2188
2447
1979
11406
3698
1928
1875
1822
8333
8177
9219
7031
7396
9375
7500
9739
9896
9636
12760
6302
2083
3959
3490
5208
4114
2395
2552
5052
1875
2604
1823
2083
1927
2135
2031
1875
2031
1979
6666
20833
4740
3802
2083
1927
1979
4167
5521
2760
2343
4271
2083
2032
1875
1927
4635
2239
2032
5261
3020
2083
1927
1979
2136
2604
3750
1979
2083
5261
2344
1979
2032
9271
4427
5208
2240
6511
3177
1875
3177
1979
1614
1250
1250
1302
5573
2188
1563
1250
1250
1302
1250
1354
1250
2552
1406
1198
1303
1250
1198
1198
1302
2135
1719
1198
2083
1198
1407
2500
1250
1198
3021
3542
1615
2448
3125
1511
1198
1198
3855
2864
1458
1406
1407
1250
1354
1250
1198
1302
12656
2500
2448
1406
1354
1771
1302
1302
1406
1302
1406
1354
1354
1354
1771
1511
3385
1874
4792
4271
1510
1354
1354
1354
1355
1407
1354
1511
1354
1354
2240
1458
1510
1302
1354
1406
3594
1614
1615
1354
1406
1354
1406
1927
1667
2865
3282
1458
1302
1406
2552
1354
1407
1875
3594
1511
3490
2031
1354
3438
1354
1511
1458
1354
1354
4479
3958
3489
1563
1406
2500
4271
3177
1302
1406
1562
3750
1614
1354
1355
1354
1354
1355
1302
1302
1511
1510
1562
1510
4792
1927
1354
1407
1354
1406
1406
2657
1303
1407
3438
3177
3438
2552
1510
1510
3281
3542
3802
1719
1406
2760
1354
1406
1563
3490
1563
2292
1406
1406
2500
4740
2604
2499
2031
5312
4114
2708
2709
2240
2188
2240
2083
2083
2240
2083
2396
5729
2344
2344
6250
2552
2083
3542
5260
2084
4167
2292
2083
2084
2136
2604
2136
