1874722
1753161
2076803
2360499
1812378
1817483
1798056
1752223
2284354
1729203
1726442
1724255
1724516
1723786
2265656
1725452
1726494
1728630
1728578
2263729
1725245
1725297
1724828
1724880
2265395
1720140
1723421
1723786
1723943
1723891
2263781
1724775
1722796
1723370
1733630
2265135
1724776
1723630
1722744
1723317
2266125
1736026
1743213
1745348
1730297
2399717
1747796
1727536
1720401
1723786
2272323
1720504
1720036
1726077
1724411
1725036
2265864
1725817
1724827
1725088
1725244
2265969
1725245
1723995
1725296
1725089
2266385
1720453
1725452
1724098
1724619
2265760
1726495
1724567
1724775
1723994
1724932
2266073
1725400
1724463
1724932
1718630
2264666
1722900
1725661
1724776
1725557
2264770
1720609
1730244
1725192
1724932
1725036
2264719
1726129
1723890
1724880
1725661
2266125
1725661
1724984
1722588
1726338
2266437
1726078
1725141
1724827
1724099
2266490
1718525
1724359
1723890
1724099
1723473
2264874
1723734
1724151
1723474
1723682
2264354
1724984
1722797
1723890
1723733
2265187
1723473
1725660
1724202
1725140
1725609
2260239
1726754
1725348
1724307
1724827
2261125
1721754
1719619
1719776
1723473
2264822
1723682
1723369
1723109
1723890
2263781
1724931
1721911
1729984
1740556
1727223
2264250
1752223
1830764
1754463
1719984
2283677
1725557
1723994
1724359
1724203
2275917
1724984
1724411
1723161
1723838
2264979
1723786
1729932
1725661
1723057
1725296
2260552
1727796
1725400
1725348
1724359
2266593
1725244
1725036
1724983
1725036
2266177
1726390
1723734
1725400
1725296
2266593
1726338
1725088
1724463
1725401
1725400
2260187
1725245
1723109
1722796
1723838
2264979
1724307
1723318
1723890
1722640
2264614
1723213
1726859
1725557
1724255
2263729
1724254
1724776
1725088
1725453
1725140
2260813
1726963
1724620
1725244
1725401
2266281
1725973
1725244
1724151
1725244
2265812
1726130
1755400
1725713
1724202
1725504
2267375
1725973
1725349
1725713
1723994
2262531
1724463
1723994
1724620
1724151
4446834
1758213
1724568
1720661
2266750
1725192
1724515
1723109
1724307
2265551
1724203
1724516
1726859
1724359
1725140
